ELEMENT,Surface,Cpv
11266,P,72.1419264
11267,P,72.410112
11268,P,72.410112
11269,P,60.01993728
11270,P,60.01993728
11271,P,55.72896768
11272,P,55.72896768
11273,P,53.79803136
11274,P,53.79803136
11275,P,55.72896768
11276,P,54.7098624
11277,P,47.52248832
11278,P,47.52248832
11279,P,47.52248832
11280,P,43.01697024
11281,P,21.1866624
11282,P,50.57980416
11283,P,37.59962112
11284,P,50.57980416
11285,P,21.1866624
11286,P,37.59962112
11287,P,37.59962112
11288,P,37.59962112
11289,P,21.1866624
11290,P,50.57980416
11291,P,37.59962112
11292,P,37.59962112
11293,P,55.72896768
11294,P,54.7098624
11295,P,54.7098624
11296,P,55.72896768
11297,P,33.30865152
11298,P,66.18820608
11299,P,66.88548864
11300,P,66.88548864
11301,P,66.88548864
11302,P,66.88548864
11303,P,66.18820608
11304,P,67.52913408
11305,P,67.52913408
11306,P,68.1191424
11307,P,43.01697024
11308,P,47.52248832
11309,P,43.01697024
11310,P,43.01697024
11311,P,72.6782976
11312,P,52.24255488
11313,P,52.99347456
11314,P,37.65325824
11315,P,66.18820608
11316,P,66.18820608
11317,P,65.49092352
11318,P,65.49092352
11319,P,52.24255488
11320,P,39.63783168
11321,P,39.63783168
11322,P,43.01697024
11323,P,43.01697024
11324,P,41.40785664
11325,P,41.40785664
11326,P,41.40785664
11327,P,43.01697024
11328,P,41.40785664
11329,P,43.01697024
11330,P,39.63783168
11331,P,40.4960256
11332,P,39.63783168
11333,P,40.4960256
11334,P,54.7098624
11335,P,54.7098624
11336,P,55.72896768
11337,P,74.93105664
11338,P,55.72896768
11339,P,55.72896768
11340,P,47.52248832
11341,P,43.01697024
11342,P,52.24255488
11343,P,47.52248832
11344,P,52.24255488
11345,P,47.52248832
11346,P,47.52248832
11347,P,53.79803136
11348,P,69.67461888
11349,P,68.1191424
11350,P,68.1191424
11351,P,68.1191424
11352,P,68.70915072
11353,P,67.52913408
11354,P,68.70915072
11355,P,69.67461888
11356,P,69.1918848
11357,P,68.70915072
11358,P,68.1191424
11359,P,68.1191424
11360,P,68.70915072
11361,P,68.1191424
11362,P,36.63415296
11363,P,55.72896768
11364,P,55.72896768
11365,P,54.7098624
11366,P,63.88180992
11367,P,33.30865152
11368,P,33.30865152
11369,P,73.26830592
11370,P,72.410112
11371,P,38.67236352
11372,P,38.67236352
11373,P,39.63783168
11374,P,33.30865152
11375,P,34.43503104
11376,P,33.30865152
11377,P,41.40785664
11378,P,43.01697024
11379,P,43.01697024
11380,P,41.40785664
11381,P,41.40785664
11382,P,47.52248832
11383,P,52.24255488
11384,P,43.01697024
11385,P,75.73561344
11386,P,66.5100288
11387,P,73.37558016
11388,P,55.72896768
11389,P,65.49092352
11390,P,65.49092352
11391,P,66.18820608
11392,P,66.18820608
11393,P,66.18820608
11394,P,65.49092352
11395,P,65.49092352
11396,P,74.8237824
11397,P,74.44832256
11398,P,66.88548864
11399,P,66.88548864
11400,P,66.88548864
11401,P,55.72896768
11402,P,64.68636672
11403,P,64.68636672
11404,P,65.49092352
11405,P,64.68636672
11406,P,74.8237824
11407,P,74.8237824
11408,P,74.44832256
11409,P,64.68636672
11410,P,65.49092352
11411,P,63.88180992
11412,P,64.68636672
11413,P,66.5100288
11414,P,73.37558016
11415,P,74.93105664
11416,P,55.72896768
11417,P,33.30865152
11418,P,34.43503104
11419,P,33.30865152
11420,P,33.30865152
11421,P,55.72896768
11422,P,33.30865152
11423,P,33.30865152
11424,P,38.67236352
11425,P,33.30865152
11426,P,34.43503104
11427,P,33.30865152
11428,P,64.68636672
11429,P,64.68636672
11430,P,74.93105664
11431,P,71.55191808
11432,P,69.67461888
11433,P,70.10371584
11434,P,69.67461888
11435,P,70.47917568
11436,P,70.47917568
11437,P,71.23009536
11438,P,70.85463552
11439,P,50.57980416
11440,P,21.1866624
11441,P,37.59962112
11442,P,37.59962112
11443,P,37.59962112
11444,P,21.1866624
11445,P,37.59962112
11446,P,21.1866624
11447,P,65.49092352
11448,P,66.18820608
11449,P,64.68636672
11450,P,52.24255488
11451,P,71.23009536
11452,P,71.55191808
11453,P,65.49092352
11454,P,63.88180992
11455,P,65.49092352
11456,P,66.18820608
11457,P,64.68636672
11458,P,65.49092352
11459,P,65.49092352
11460,P,66.18820608
11461,P,64.68636672
11462,P,64.68636672
11463,P,63.88180992
11464,P,64.68636672
11465,P,68.70915072
11466,P,69.67461888
11467,P,54.7098624
11468,P,53.79803136
11469,P,52.99347456
11470,P,53.79803136
11471,P,53.79803136
11472,P,54.7098624
11473,P,54.7098624
11474,P,52.99347456
11475,P,52.99347456
11476,P,73.85831424
11477,P,73.53649152
11478,P,73.26830592
11479,P,73.00012032
11480,P,65.49092352
11481,P,64.68636672
11482,P,64.68636672
11483,P,63.88180992
11484,P,65.49092352
11485,P,64.68636672
11486,P,65.49092352
11487,P,64.68636672
11488,P,64.68636672
11489,P,63.88180992
11490,P,64.68636672
11491,P,63.88180992
11492,P,74.12649984
11493,P,50.57980416
11494,P,21.1866624
11495,P,37.59962112
11496,P,37.59962112
11497,P,74.93105664
11498,P,70.74736128
11499,P,70.74736128
11500,P,66.5100288
11501,P,73.37558016
11502,P,66.5100288
11503,P,69.67461888
11504,P,69.1918848
11505,P,69.1918848
11506,P,70.47917568
11507,P,70.10371584
11508,P,70.10371584
11509,P,69.67461888
11510,P,50.57980416
11511,P,73.53649152
11512,P,74.12649984
11513,P,73.53649152
11514,P,73.85831424
11515,P,21.1866624
11516,P,50.57980416
11517,P,37.59962112
11518,P,37.59962112
11519,P,75.78925056
11520,P,65.49092352
11521,P,65.49092352
11522,P,64.68636672
11523,P,70.85463552
11524,P,71.23009536
11525,P,71.8737408
11526,P,71.8737408
11527,P,70.85463552
11528,P,70.47917568
11529,P,71.23009536
11530,P,70.85463552
11531,P,52.99347456
11532,P,76.1647104
11533,P,76.11107328
11534,P,41.40785664
11535,P,41.40785664
11536,P,43.01697024
11537,P,43.01697024
11538,P,39.63783168
11539,P,39.63783168
11540,P,38.67236352
11541,P,38.67236352
11542,P,71.23009536
11543,P,65.49092352
11544,P,64.68636672
11545,P,65.49092352
11546,P,71.55191808
11547,P,71.8737408
11548,P,71.23009536
11549,P,71.23009536
11550,P,63.88180992
11551,P,64.68636672
11552,P,72.1419264
11553,P,71.8737408
11554,P,72.1419264
11555,P,72.1419264
11556,P,71.23009536
11557,P,71.23009536
11558,P,70.85463552
11559,P,70.47917568
11560,P,71.23009536
11561,P,70.85463552
11562,P,70.47917568
11563,P,70.85463552
11564,P,70.85463552
11565,P,73.26830592
11566,P,72.6782976
11567,P,74.93105664
11568,P,53.79803136
11569,P,52.99347456
11570,P,53.79803136
11571,P,74.12649984
11572,P,75.14560512
11573,P,74.44832256
11574,P,68.1191424
11575,P,67.52913408
11576,P,68.1191424
11577,P,68.1191424
11578,P,71.8737408
11579,P,71.23009536
11580,P,70.47917568
11581,P,70.85463552
11582,P,70.85463552
11583,P,71.23009536
11584,P,71.55191808
11585,P,71.23009536
11586,P,72.1419264
11587,P,71.55191808
11588,P,71.8737408
11589,P,71.23009536
11590,P,71.55191808
11591,P,67.52913408
11592,P,67.52913408
11593,P,68.1191424
11594,P,68.1191424
11595,P,67.52913408
11596,P,66.88548864
11597,P,66.88548864
11598,P,66.18820608
11599,P,68.1191424
11600,P,68.70915072
11601,P,67.52913408
11602,P,41.40785664
11603,P,41.40785664
11604,P,70.85463552
11605,P,35.56141056
11606,P,36.63415296
11607,P,34.43503104
11608,P,34.43503104
11609,P,71.23009536
11610,P,70.85463552
11611,P,70.85463552
11612,P,70.47917568
11613,P,69.67461888
11614,P,69.1918848
11615,P,69.1918848
11616,P,70.47917568
11617,P,70.10371584
11618,P,70.10371584
11619,P,69.67461888
11620,P,76.00379904
11621,P,68.70915072
11622,P,67.52913408
11623,P,68.1191424
11624,P,68.1191424
11625,P,68.70915072
11626,P,68.1191424
11627,P,67.52913408
11628,P,68.1191424
11629,P,67.52913408
11630,P,66.18820608
11631,P,66.18820608
11632,P,66.18820608
11633,P,66.18820608
11634,P,71.8737408
11635,P,71.8737408
11636,P,72.1419264
11637,P,71.8737408
11638,P,70.47917568
11639,P,70.47917568
11640,P,71.23009536
11641,P,71.55191808
11642,P,71.55191808
11643,P,71.8737408
11644,P,71.55191808
11645,P,71.23009536
11646,P,71.8737408
11647,P,71.8737408
11648,P,72.1419264
11649,P,71.55191808
11650,P,70.85463552
11651,P,71.23009536
11652,P,70.47917568
11653,P,70.47917568
11654,P,71.23009536
11655,P,71.23009536
11656,P,71.55191808
11657,P,71.55191808
11658,P,75.14560512
11659,P,68.70915072
11660,P,68.70915072
11661,P,68.1191424
11662,P,68.1191424
11663,P,41.40785664
11664,P,41.40785664
11665,P,71.23009536
11666,P,68.70915072
11667,P,70.47917568
11668,P,71.8737408
11669,P,71.8737408
11670,P,71.23009536
11671,P,69.67461888
11672,P,71.23009536
11673,P,69.1918848
11674,P,68.70915072
11675,P,69.1918848
11676,P,71.55191808
11677,P,72.1419264
11678,P,71.23009536
11679,P,75.73561344
11680,P,73.37558016
11681,P,74.93105664
11682,P,74.8237824
11683,P,70.85463552
11684,P,70.85463552
11685,P,71.55191808
11686,P,71.55191808
11687,P,39.63783168
11688,P,39.63783168
11689,P,39.63783168
11690,P,40.4960256
11691,P,66.18820608
11692,P,65.49092352
11693,P,65.49092352
11694,P,64.68636672
11695,P,41.40785664
11696,P,41.40785664
11697,P,69.67461888
11698,P,69.67461888
11699,P,68.70915072
11700,P,68.70915072
11701,P,68.70915072
11702,P,68.1191424
11703,P,68.1191424
11704,P,68.70915072
11705,P,68.70915072
11706,P,69.67461888
11707,P,70.10371584
11708,P,69.1918848
11709,P,70.10371584
11710,P,68.70915072
11711,P,68.1191424
11712,P,68.70915072
11713,P,72.410112
11714,P,72.1419264
11715,P,71.23009536
11716,P,70.85463552
11717,P,70.47917568
11718,P,70.85463552
11719,P,73.26830592
11720,P,73.00012032
11721,P,72.6782976
11722,P,72.410112
11723,P,68.1191424
11724,P,67.52913408
11725,P,66.18820608
11726,P,65.49092352
11727,P,65.49092352
11728,P,65.49092352
11729,P,34.43503104
11730,P,33.30865152
11731,P,74.8237824
11732,P,52.24255488
11733,P,60.01993728
11734,P,66.5100288
11735,P,71.23009536
11736,P,70.85463552
11737,P,70.85463552
11738,P,70.47917568
11739,P,66.5100288
11740,P,60.01993728
11741,P,70.74736128
11742,P,60.01993728
11743,P,70.74736128
11744,P,60.01993728
11745,P,60.01993728
11746,P,60.01993728
11747,P,60.01993728
11748,P,66.5100288
11749,P,66.88548864
11750,P,60.01993728
11751,P,66.5100288
11752,P,60.01993728
11753,P,66.5100288
11754,P,66.5100288
11755,P,70.74736128
11756,P,50.57980416
11757,P,50.57980416
11758,P,70.74736128
11759,P,60.01993728
11760,P,66.5100288
11761,P,60.01993728
11762,P,50.57980416
11763,P,66.5100288
11764,P,66.5100288
11765,P,70.74736128
11766,P,60.01993728
11767,P,60.01993728
11768,P,60.01993728
11769,P,60.01993728
11770,P,60.01993728
11771,P,66.5100288
11772,P,60.01993728
11773,P,60.01993728
11774,P,60.01993728
11775,P,70.74736128
11776,P,70.74736128
11777,P,60.01993728
11778,P,66.5100288
11779,P,60.01993728
11780,P,60.01993728
11781,P,50.57980416
11782,P,50.57980416
11783,P,60.01993728
11784,P,60.01993728
11785,P,70.74736128
11786,P,66.5100288
11787,P,60.01993728
11788,P,60.01993728
11789,P,60.01993728
11790,P,66.5100288
11791,P,60.01993728
11792,P,60.01993728
11793,P,60.01993728
11794,P,60.01993728
11795,P,66.5100288
11796,P,66.5100288
11797,P,60.01993728
11798,P,66.5100288
11799,P,60.01993728
11800,P,60.01993728
11801,P,60.01993728
11802,P,74.93105664
11803,P,41.40785664
11804,P,66.18820608
11805,P,66.18820608
11806,P,65.49092352
11807,P,64.68636672
11808,P,33.30865152
11809,P,35.56141056
11810,P,52.99347456
11811,P,53.79803136
11812,P,53.79803136
11813,P,54.7098624
11814,P,73.26830592
11815,P,73.00012032
11816,P,73.26830592
11817,P,72.6782976
11818,P,74.93105664
11819,P,74.93105664
11820,P,74.93105664
11821,P,74.93105664
11822,P,73.37558016
11823,P,74.44832256
11824,P,60.01993728
11825,P,66.5100288
11826,P,34.43503104
11827,P,33.30865152
11828,P,35.56141056
11829,P,35.56141056
11830,P,74.8237824
11831,P,40.4960256
11832,P,40.4960256
11833,P,39.63783168
11834,P,39.63783168
11835,P,39.63783168
11836,P,39.63783168
11837,P,40.4960256
11838,P,40.4960256
11839,P,39.63783168
11840,P,38.67236352
11841,P,38.67236352
11842,P,37.65325824
11843,P,74.93105664
11844,P,76.11107328
11845,P,76.11107328
11846,P,55.72896768
11847,P,55.72896768
11848,P,69.67461888
11849,P,69.1918848
11850,P,70.10371584
11851,P,69.67461888
11852,P,52.24255488
11853,P,52.24255488
11854,P,47.52248832
11855,P,47.52248832
11856,P,43.01697024
11857,P,43.01697024
11858,P,47.52248832
11859,P,52.99347456
11860,P,52.24255488
11861,P,52.99347456
11862,P,52.99347456
11863,P,60.01993728
11864,P,52.99347456
11865,P,52.24255488
11866,P,52.99347456
11867,P,52.24255488
11868,P,50.57980416
11869,P,60.01993728
11870,P,34.43503104
11871,P,33.30865152
11872,P,35.56141056
11873,P,60.01993728
11874,P,60.01993728
11875,P,65.49092352
11876,P,64.68636672
11877,P,37.65325824
11878,P,37.65325824
11879,P,39.63783168
11880,P,39.63783168
11881,P,38.67236352
11882,P,39.63783168
11883,P,64.68636672
11884,P,65.49092352
11885,P,66.18820608
11886,P,66.18820608
11887,P,65.49092352
11888,P,64.68636672
11889,P,66.18820608
11890,P,66.5100288
11891,P,66.5100288
11892,P,73.37558016
11893,P,70.74736128
11894,P,74.93105664
11895,P,66.5100288
11896,P,70.74736128
11897,P,70.74736128
11898,P,73.37558016
11899,P,73.26830592
11900,P,73.85831424
11901,P,71.8737408
11902,P,72.1419264
11903,P,71.55191808
11904,P,72.1419264
11905,P,68.70915072
11906,P,67.52913408
11907,P,66.88548864
11908,P,66.18820608
11909,P,50.57980416
11910,P,70.74736128
11911,P,66.5100288
11912,P,50.57980416
11913,P,60.01993728
11914,P,60.01993728
11915,P,50.57980416
11916,P,66.5100288
11917,P,66.5100288
11918,P,50.57980416
11919,P,60.01993728
11920,P,60.01993728
11921,P,50.57980416
11922,P,50.57980416
11923,P,50.57980416
11924,P,50.57980416
11925,P,66.5100288
11926,P,66.5100288
11927,P,60.01993728
11928,P,66.5100288
11929,P,66.5100288
11930,P,50.57980416
11931,P,50.57980416
11932,P,50.57980416
11933,P,70.74736128
11934,P,50.57980416
11935,P,60.01993728
11936,P,60.01993728
11937,P,50.57980416
11938,P,66.5100288
11939,P,66.5100288
11940,P,66.5100288
11941,P,66.5100288
11942,P,50.57980416
11943,P,50.57980416
11944,P,50.57980416
11945,P,60.01993728
11946,P,66.5100288
11947,P,50.57980416
11948,P,60.01993728
11949,P,66.5100288
11950,P,50.57980416
11951,P,66.5100288
11952,P,66.5100288
11953,P,66.5100288
11954,P,66.5100288
11955,P,50.57980416
11956,P,60.01993728
11957,P,60.01993728
11958,P,60.01993728
11959,P,50.57980416
11960,P,66.5100288
11961,P,66.5100288
11962,P,50.57980416
11963,P,50.57980416
11964,P,50.57980416
11965,P,50.57980416
11966,P,66.5100288
11967,P,50.57980416
11968,P,66.5100288
11969,P,50.57980416
11970,P,60.01993728
11971,P,60.01993728
11972,P,50.57980416
11973,P,50.57980416
11974,P,66.5100288
11975,P,50.57980416
11976,P,60.01993728
11977,P,66.5100288
11978,P,60.01993728
11979,P,50.57980416
11980,P,60.01993728
11981,P,66.5100288
11982,P,71.23009536
11983,P,50.57980416
11984,P,71.55191808
11985,P,71.8737408
11986,P,71.23009536
11987,P,71.23009536
11988,P,73.26830592
11989,P,73.26830592
11990,P,73.53649152
11991,P,73.85831424
11992,P,64.68636672
11993,P,64.68636672
11994,P,73.00012032
11995,P,73.00012032
11996,P,47.52248832
11997,P,66.5100288
11998,P,60.01993728
11999,P,50.57980416
12000,P,60.01993728
12001,P,60.01993728
12002,P,66.5100288
12003,P,70.74736128
12004,P,60.01993728
12005,P,60.01993728
12006,P,50.57980416
12007,P,66.5100288
12008,P,60.01993728
12009,P,66.5100288
12010,P,60.01993728
12011,P,66.5100288
12012,P,60.01993728
12013,P,66.5100288
12014,P,60.01993728
12015,P,60.01993728
12016,P,66.5100288
12017,P,60.01993728
12018,P,66.5100288
12019,P,60.01993728
12020,P,60.01993728
12021,P,50.57980416
12022,P,50.57980416
12023,P,60.01993728
12024,P,60.01993728
12025,P,66.5100288
12026,P,66.5100288
12027,P,60.01993728
12028,P,60.01993728
12029,P,66.5100288
12030,P,66.5100288
12031,P,60.01993728
12032,P,70.74736128
12033,P,60.01993728
12034,P,66.5100288
12035,P,60.01993728
12036,P,33.30865152
12037,P,71.55191808
12038,P,72.1419264
12039,P,71.55191808
12040,P,71.8737408
12041,P,64.68636672
12042,P,63.88180992
12043,P,63.88180992
12044,P,53.79803136
12045,P,52.99347456
12046,P,47.52248832
12047,P,47.52248832
12048,P,47.52248832
12049,P,41.40785664
12050,P,41.40785664
12051,P,43.01697024
12052,P,43.01697024
12053,P,76.00379904
12054,P,76.1647104
12055,P,76.00379904
12056,P,55.72896768
12057,P,54.7098624
12058,P,55.72896768
12059,P,54.7098624
12060,P,39.63783168
12061,P,39.63783168
12062,P,38.67236352
12063,P,38.67236352
12064,P,40.4960256
12065,P,40.4960256
12066,P,73.26830592
12067,P,73.53649152
12068,P,73.26830592
12069,P,73.85831424
12070,P,74.93105664
12071,P,73.37558016
12072,P,74.93105664
12073,P,73.37558016
12074,P,74.93105664
12075,P,73.37558016
12076,P,70.74736128
12077,P,73.37558016
12078,P,73.37558016
12079,P,70.74736128
12080,P,70.74736128
12081,P,74.44832256
12082,P,74.44832256
12083,P,70.74736128
12084,P,71.23009536
12085,P,72.1419264
12086,P,71.8737408
12087,P,52.99347456
12088,P,53.79803136
12089,P,52.24255488
12090,P,52.99347456
12091,P,52.24255488
12092,P,52.99347456
12093,P,53.79803136
12094,P,36.63415296
12095,P,36.63415296
12096,P,35.56141056
12097,P,35.56141056
12098,P,33.30865152
12099,P,43.01697024
12100,P,47.52248832
12101,P,47.52248832
12102,P,43.01697024
12103,P,41.40785664
12104,P,43.01697024
12105,P,43.01697024
12106,P,41.40785664
12107,P,40.4960256
12108,P,41.40785664
12109,P,40.4960256
12110,P,69.67461888
12111,P,70.10371584
12112,P,69.67461888
12113,P,69.67461888
12114,P,65.49092352
12115,P,65.49092352
12116,P,66.18820608
12117,P,65.49092352
12118,P,52.99347456
12119,P,53.79803136
12120,P,68.1191424
12121,P,67.52913408
12122,P,68.1191424
12123,P,66.18820608
12124,P,65.49092352
12125,P,66.88548864
12126,P,66.18820608
12127,P,47.52248832
12128,P,43.01697024
12129,P,73.26830592
12130,P,73.26830592
12131,P,74.12649984
12132,P,73.85831424
12133,P,74.12649984
12134,P,71.8737408
12135,P,72.1419264
12136,P,71.55191808
12137,P,52.99347456
12138,P,53.79803136
12139,P,52.99347456
12140,P,53.79803136
12141,P,68.1191424
12142,P,67.52913408
12143,P,66.88548864
12144,P,52.24255488
12145,P,52.99347456
12146,P,53.79803136
12147,P,52.99347456
12148,P,53.79803136
12149,P,52.24255488
12150,P,52.99347456
12151,P,73.00012032
12152,P,73.00012032
12153,P,72.6782976
12154,P,69.67461888
12155,P,69.1918848
12156,P,68.70915072
12157,P,68.70915072
12158,P,68.70915072
12159,P,68.1191424
12160,P,68.1191424
12161,P,67.52913408
12162,P,34.43503104
12163,P,34.43503104
12164,P,34.43503104
12165,P,33.30865152
12166,P,34.43503104
12167,P,33.30865152
12168,P,69.67461888
12169,P,69.1918848
12170,P,68.70915072
12171,P,68.70915072
12172,P,68.70915072
12173,P,68.1191424
12174,P,69.1918848
12175,P,69.1918848
12176,P,69.67461888
12177,P,70.10371584
12178,P,69.1918848
12179,P,70.10371584
12180,P,34.43503104
12181,P,35.56141056
12182,P,33.30865152
12183,P,34.43503104
12184,P,33.30865152
12185,P,34.43503104
12186,P,34.43503104
12187,P,66.18820608
12188,P,66.18820608
12189,P,74.8237824
12190,P,39.63783168
12191,P,39.63783168
12192,P,39.63783168
12193,P,38.67236352
12194,P,74.93105664
12195,P,52.99347456
12196,P,53.79803136
12197,P,47.52248832
12198,P,52.24255488
12199,P,47.52248832
12200,P,52.24255488
12201,P,72.6782976
12202,P,72.410112
12203,P,36.63415296
12204,P,36.63415296
12205,P,37.65325824
12206,P,37.65325824
12207,P,36.63415296
12208,P,36.63415296
12209,P,37.65325824
12210,P,53.79803136
12211,P,54.7098624
12212,P,54.7098624
12213,P,53.79803136
12214,P,53.79803136
12215,P,54.7098624
12216,P,55.72896768
12217,P,69.67461888
12218,P,70.47917568
12219,P,69.67461888
12220,P,70.47917568
12221,P,70.47917568
12222,P,71.23009536
12223,P,70.85463552
12224,P,70.85463552
12225,P,70.47917568
12226,P,34.43503104
12227,P,34.43503104
12228,P,55.72896768
12229,P,54.7098624
12230,P,53.79803136
12231,P,53.79803136
12232,P,53.79803136
12233,P,52.99347456
12234,P,55.72896768
12235,P,37.65325824
12236,P,38.67236352
12237,P,37.65325824
12238,P,38.67236352
12239,P,35.56141056
12240,P,36.63415296
12241,P,35.56141056
12242,P,34.43503104
12243,P,34.43503104
12244,P,39.63783168
12245,P,40.4960256
12246,P,41.40785664
12247,P,41.40785664
12248,P,39.63783168
12249,P,54.7098624
12250,P,53.79803136
12251,P,54.7098624
12252,P,55.72896768
12253,P,54.7098624
12254,P,55.72896768
12255,P,38.67236352
12256,P,39.63783168
12257,P,39.63783168
12258,P,40.4960256
12259,P,35.56141056
12260,P,35.56141056
12261,P,36.63415296
12262,P,35.56141056
12263,P,33.30865152
12264,P,38.67236352
12265,P,39.63783168
12266,P,37.65325824
12267,P,37.65325824
